temp,evpsfc,nldasID,year,month
286.92004,19.1495,x66y71,2014,4
282.29004,16.2727,x67y71,2014,4
291.61005,10.0391,x68y71,2014,4
294.92004,5.0599,x69y71,2014,4
295.11005,2.7751,x70y71,2014,4
293.53003,2.4103,x71y71,2014,4
289.99005,2.8423,x72y71,2014,4
289.66003,2.8583,x73y71,2014,4
290.96005,2.8647,x74y71,2014,4
292.11005,3.2039,x75y71,2014,4
289.56003,25.9559,x66y72,2014,4
290.97003,17.7831,x67y72,2014,4
293.60004,7.6583,x68y72,2014,4
293.01004,5.2807,x69y72,2014,4
290.53003,5.3767,x70y72,2014,4
288.13004,6.0359,x71y72,2014,4
288.31003,5.7991,x72y72,2014,4
290.87003,4.7975,x73y72,2014,4
292.55005,4.0519,x74y72,2014,4
294.04004,3.1207,x75y72,2014,4
280.76004,29.0087,x66y73,2014,4
286.08005,19.8375,x67y73,2014,4
289.73004,11.1687,x68y73,2014,4
289.04004,9.1079,x69y73,2014,4
288.28003,9.6007,x70y73,2014,4
288.80005,8.4647,x71y73,2014,4
289.33005,8.4711,x72y73,2014,4
291.35004,6.5671,x73y73,2014,4
293.36005,5.3895,x74y73,2014,4
293.77005,4.3719,x75y73,2014,4
280.17004,38.6471,x66y74,2014,4
281.36005,22.2727,x67y74,2014,4
286.40002,13.2071,x68y74,2014,4
289.22003,11.1655,x69y74,2014,4
291.14005,8.3943,x70y74,2014,4
292.30005,7.3735,x71y74,2014,4
293.30005,5.8247,x72y74,2014,4
294.04004,5.4407,x73y74,2014,4
294.59003,5.5527,x74y74,2014,4
293.98004,5.1207,x75y74,2014,4
291.13,5.6323,x66y66,2014,5
290.63,15.6899,x67y66,2014,5
290.61,34.6787,x68y66,2014,5
294.03,20.9763,x69y66,2014,5
299.0,13.5747,x70y66,2014,5
300.58,4.8099,x71y66,2014,5
301.44,2.6179,x72y66,2014,5
301.96,1.9491,x73y66,2014,5
302.09,0.0,x74y66,2014,5
301.71,0.0,x75y66,2014,5
289.17,14.7715,x66y67,2014,5
291.21,11.6899,x67y67,2014,5
289.2,12.6627,x68y67,2014,5
294.71,15.8915,x69y67,2014,5
298.78,12.1955,x70y67,2014,5
297.96,5.1171,x71y67,2014,5
300.67,2.3331,x72y67,2014,5
302.32,1.8467,x73y67,2014,5
302.15,0.0,x74y67,2014,5
301.78,0.0,x75y67,2014,5
291.29,21.1427,x66y68,2014,5
289.39,9.3603,x67y68,2014,5
291.12,14.0483,x68y68,2014,5
293.07,15.6099,x69y68,2014,5
294.11,10.7267,x70y68,2014,5
296.37,3.8115,x71y68,2014,5
301.26,2.0707,x72y68,2014,5
302.24,0.0,x73y68,2014,5
301.86,2.0131,x74y68,2014,5
300.41,1.9075,x75y68,2014,5
290.82,10.3971,x66y69,2014,5
289.73,12.7811,x67y69,2014,5
289.41,10.0963,x68y69,2014,5
289.3,10.0419,x69y69,2014,5
294.24,5.1811,x70y69,2014,5
300.09,1.8531,x71y69,2014,5
301.12,1.9203,x72y69,2014,5
300.6,1.9619,x73y69,2014,5
298.42,2.1379,x74y69,2014,5
298.11,2.6179,x75y69,2014,5
291.79,8.2307,x66y70,2014,5
288.59,14.2467,x67y70,2014,5
291.18,9.2419,x68y70,2014,5
295.43,6.5731,x69y70,2014,5
299.18,2.4387,x70y70,2014,5
300.35,2.6915,x71y70,2014,5
298.76,2.1155,x72y70,2014,5
296.61,2.6307,x73y70,2014,5
296.58,3.0723,x74y70,2014,5
296.82,3.1939,x75y70,2014,5
290.76,7.6035,x66y71,2014,5
286.29,8.1827,x67y71,2014,5
295.65,5.1267,x68y71,2014,5
299.01,2.9475,x69y71,2014,5
299.25,2.4643,x70y71,2014,5
297.67,2.7971,x71y71,2014,5
294.12,3.3827,x72y71,2014,5
293.8,3.4275,x73y71,2014,5
295.13,3.2355,x74y71,2014,5
296.3,3.3987,x75y71,2014,5
293.54,11.6899,x66y72,2014,5
295.08,9.0499,x67y72,2014,5
297.71,4.4579,x68y72,2014,5
297.12,3.3315,x69y72,2014,5
294.64,3.5779,x70y72,2014,5
292.24,5.2227,x71y72,2014,5
292.43,5.1651,x72y72,2014,5
295.01,4.2211,x73y72,2014,5
296.73,3.6931,x74y72,2014,5
298.26,3.0339,x75y72,2014,5
284.85,10.6435,x66y73,2014,5
290.22,11.0467,x67y73,2014,5
293.85,8.3235,x68y73,2014,5
293.15,6.5859,x69y73,2014,5
292.4,6.4963,x70y73,2014,5
292.95,5.8947,x71y73,2014,5
293.51,6.2979,x72y73,2014,5
295.57,5.1427,x73y73,2014,5
297.64,4.2691,x74y73,2014,5
298.1,3.8595,x75y73,2014,5
284.32,18.3299,x66y74,2014,5
285.53,14.4131,x67y74,2014,5
290.54,11.4883,x68y74,2014,5
293.33,8.0707,x69y74,2014,5
295.28,5.3699,x70y74,2014,5
296.49,4.9283,x71y74,2014,5
297.55,4.1635,x72y74,2014,5
298.37,3.5907,x73y74,2014,5
299.0,3.9843,x74y74,2014,5
298.45,3.9971,x75y74,2014,5
293.87,3.2286,x66y66,2014,6
294.11,5.7694,x67y66,2014,6
294.78,23.907,x68y66,2014,6
298.4,9.2766,x69y66,2014,6
303.58,6.5822,x70y66,2014,6
305.25,2.8446,x71y66,2014,6
306.03,1.955,x72y66,2014,6
306.49,1.5326,x73y66,2014,6
306.66,0.0,x74y66,2014,6
306.34,0.0,x75y66,2014,6
292.67,7.4718,x66y67,2014,6
295.24,5.891,x67y67,2014,6
293.62,4.515,x68y67,2014,6
299.26,6.467,x69y67,2014,6
303.47,6.2942,x70y67,2014,6
302.65,2.8126,x71y67,2014,6
305.27,1.8142,x72y67,2014,6
306.85,1.5774,x73y67,2014,6
306.72,0.0,x74y67,2014,6
306.41,0.0,x75y67,2014,6
294.91,12.291,x66y68,2014,6
293.52,4.707,x67y68,2014,6
295.58,6.0446,x68y68,2014,6
297.69,6.7422,x69y68,2014,6
298.88,4.867,x70y68,2014,6
301.1,2.3902,x71y68,2014,6
305.9,1.7502,x72y68,2014,6
306.79,0.0,x73y68,2014,6
306.46,1.859,x74y68,2014,6
305.05,1.6542,x75y68,2014,6
294.55,6.4734,x66y69,2014,6
293.94,6.1022,x67y69,2014,6
293.92,4.3038,x68y69,2014,6
293.98,4.5534,x69y69,2014,6
299.11,2.8062,x70y69,2014,6
304.89,1.1742,x71y69,2014,6
305.83,1.9806,x72y69,2014,6
305.23,1.9486,x73y69,2014,6
303.08,1.891,x74y69,2014,6
302.8,2.179,x75y69,2014,6
295.59,4.2846,x66y70,2014,6
293.06,4.8478,x67y70,2014,6
295.83,4.1246,x68y70,2014,6
300.19,2.7422,x69y70,2014,6
304.05,1.2126,x70y70,2014,6
305.16,1.603,x71y70,2014,6
303.5,1.7886,x72y70,2014,6
301.32,2.2046,x73y70,2014,6
301.3,2.4286,x74y70,2014,6
301.56,2.4222,x75y70,2014,6
294.7,4.2206,x66y71,2014,6
291.12,4.1886,x67y71,2014,6
300.47,1.667,x68y71,2014,6
303.81,1.5646,x69y71,2014,6
304.05,1.6158,x70y71,2014,6
302.44,1.7758,x71y71,2014,6
298.85,2.4414,x72y71,2014,6
298.52,2.4798,x73y71,2014,6
299.87,2.179,x74y71,2014,6
301.06,2.3966,x75y71,2014,6
297.97,5.7374,x66y72,2014,6
300.19,3.8046,x67y72,2014,6
302.66,2.2686,x68y72,2014,6
301.93,1.9934,x69y72,2014,6
299.38,2.1406,x70y72,2014,6
296.99,3.2606,x71y72,2014,6
297.17,3.235,x72y72,2014,6
299.76,2.435,x73y72,2014,6
301.5,2.2814,x74y72,2014,6
303.04,2.1854,x75y72,2014,6
289.86,4.2974,x66y73,2014,6
295.51,4.9246,x67y73,2014,6
298.91,4.1502,x68y73,2014,6
297.98,3.6638,x69y73,2014,6
297.15,3.6958,x70y73,2014,6
297.73,3.1646,x71y73,2014,6
298.29,3.5038,x72y73,2014,6
300.39,2.8766,x73y73,2014,6
302.48,2.4414,x74y73,2014,6
302.97,2.435,x75y73,2014,6
289.69,6.1598,x66y74,2014,6
290.95,5.8654,x67y74,2014,6
295.68,5.1038,x68y74,2014,6
298.17,4.0542,x69y74,2014,6
300.05,2.883,x70y74,2014,6
301.3,2.6078,x71y74,2014,6
302.39,2.1022,x72y74,2014,6
303.26,2.0702,x73y74,2014,6
303.93,2.3454,x74y74,2014,6
303.41,2.6142,x75y74,2014,6
296.15,5.2513,x66y66,2014,7
296.59,7.1713,x67y66,2014,7
297.44,17.6609,x68y66,2014,7
301.06,7.4273,x69y66,2014,7
306.24,5.6097,x70y66,2014,7
308.0,2.0449,x71y66,2014,7
308.97,2.2753,x72y66,2014,7
309.6,3.0561,x73y66,2014,7
309.94,0.0,x74y66,2014,7
309.83,0.0,x75y66,2014,7
295.08,13.5137,x66y67,2014,7
297.77,9.6353,x67y67,2014,7
296.22,4.4449,x68y67,2014,7
301.81,4.3105,x69y67,2014,7
305.99,4.1249,x70y67,2014,7
305.31,1.4369,x71y67,2014,7
308.18,0.9057,x72y67,2014,7
309.98,1.1809,x73y67,2014,7
309.9,0.0,x74y67,2014,7
309.65,0.0,x75y67,2014,7
297.45,19.6705,x66y68,2014,7
296.1,14.2497,x67y68,2014,7
298.18,12.0609,x68y68,2014,7
300.24,8.9185,x69y68,2014,7
301.39,3.6641,x70y68,2014,7
303.76,0.9953,x71y68,2014,7
308.77,0.5089,x72y68,2014,7
309.87,0.0,x73y68,2014,7
309.49,0.6305,x74y68,2014,7
308.04,0.8545,x75y68,2014,7
297.18,13.4433,x66y69,2014,7
296.55,16.8673,x67y69,2014,7
296.52,18.0321,x68y69,2014,7
296.56,12.2721,x69y69,2014,7
301.66,3.9521,x70y69,2014,7
307.56,0.5281,x71y69,2014,7
308.64,0.5281,x72y69,2014,7
308.16,0.7969,x73y69,2014,7
305.97,0.7457,x74y69,2014,7
305.65,1.0337,x75y69,2014,7
298.19,7.0433,x66y70,2014,7
295.53,9.4113,x67y70,2014,7
298.34,12.1569,x68y70,2014,7
302.75,9.1297,x69y70,2014,7
306.66,2.7553,x70y70,2014,7
307.84,0.6817,x71y70,2014,7
306.26,0.8353,x72y70,2014,7
304.11,0.8417,x73y70,2014,7
304.05,1.0465,x74y70,2014,7
304.26,1.4177,x75y70,2014,7
297.2,7.5169,x66y71,2014,7
293.36,6.7873,x67y71,2014,7
302.87,7.2289,x68y71,2014,7
306.35,5.5713,x69y71,2014,7
306.7,2.7105,x70y71,2014,7
305.12,1.2961,x71y71,2014,7
301.58,1.2641,x72y71,2014,7
301.24,1.1745,x73y71,2014,7
302.53,1.1361,x74y71,2014,7
303.66,1.7569,x75y71,2014,7
300.31,5.7185,x66y72,2014,7
302.23,6.0961,x67y72,2014,7
304.95,5.3281,x68y72,2014,7
304.46,4.7073,x69y72,2014,7
302.05,3.5617,x70y72,2014,7
299.66,2.8193,x71y72,2014,7
299.85,2.4033,x72y72,2014,7
302.4,1.7121,x73y72,2014,7
304.06,1.4625,x74y72,2014,7
305.54,1.9105,x75y72,2014,7
291.97,8.3489,x66y73,2014,7
297.39,10.8193,x67y73,2014,7
301.1,6.9793,x68y73,2014,7
300.48,4.9249,x69y73,2014,7
299.77,4.1057,x70y73,2014,7
300.32,2.9281,x71y73,2014,7
300.86,2.6273,x72y73,2014,7
303.0,2.0769,x73y73,2014,7
305.12,1.7633,x74y73,2014,7
305.61,2.7489,x75y73,2014,7
291.62,20.1249,x66y74,2014,7
292.74,17.6225,x67y74,2014,7
297.82,7.4017,x68y74,2014,7
300.65,5.0401,x69y74,2014,7
302.6,3.8305,x70y74,2014,7
303.8,2.7105,x71y74,2014,7
304.84,1.8465,x72y74,2014,7
305.88,1.0721,x73y74,2014,7
306.72,1.1489,x74y74,2014,7
306.32,2.3393,x75y74,2014,7
295.2,26.4496,x66y66,2014,8
295.22,34.856,x67y66,2014,8
295.7,34.3472,x68y66,2014,8
299.23,24.7152,x69y66,2014,8
304.3,18.2864,x70y66,2014,8
306.0,13.592,x71y66,2014,8
306.98,21.464,x72y66,2014,8
307.63,30.5264,x73y66,2014,8
308.06,0.0,x74y66,2014,8
308.07,0.0,x75y66,2014,8
293.73,33.7104,x66y67,2014,8
296.07,38.3472,x67y67,2014,8
294.27,26.9008,x68y67,2014,8
299.84,16.7632,x69y67,2014,8
303.98,13.8288,x70y67,2014,8
303.3,10.2448,x71y67,2014,8
306.18,11.1984,x72y67,2014,8
308.0,15.0832,x73y67,2014,8
307.94,0.0,x74y67,2014,8
307.72,0.0,x75y67,2014,8
295.93,38.4496,x66y68,2014,8
294.31,36.3184,x67y68,2014,8
296.19,29.368,x68y68,2014,8
298.17,18.984,x69y68,2014,8
299.24,11.6816,x70y68,2014,8
301.64,7.5568,x71y68,2014,8
306.72,7.6784,x72y68,2014,8
307.87,0.0,x73y68,2014,8
307.45,10.1584,x74y68,2014,8
305.95,7.8608,x75y68,2014,8
295.54,30.2032,x66y69,2014,8
294.7,33.0448,x67y69,2014,8
294.47,32.152,x68y69,2014,8
294.36,24.088,x69y69,2014,8
299.32,9.2368,x70y69,2014,8
305.31,5.8288,x71y69,2014,8
306.5,6.0624,x72y69,2014,8
306.09,5.3264,x73y69,2014,8
303.88,7.3456,x74y69,2014,8
303.55,10.7856,x75y69,2014,8
296.45,24.3152,x66y70,2014,8
293.52,32.6448,x67y70,2014,8
296.21,27.7744,x68y70,2014,8
300.52,17.4384,x69y70,2014,8
304.31,6.7408,x70y70,2014,8
305.57,5.5792,x71y70,2014,8
304.08,5.9184,x72y70,2014,8
302.0,5.736,x73y70,2014,8
301.94,8.8976,x74y70,2014,8
302.16,14.024,x75y70,2014,8
295.36,28.168,x66y71,2014,8
291.14,26.3888,x67y71,2014,8
300.68,18.8336,x68y71,2014,8
304.19,13.208,x69y71,2014,8
304.54,6.6864,x70y71,2014,8
302.99,3.304,x71y71,2014,8
299.48,4.8976,x72y71,2014,8
299.17,6.0304,x73y71,2014,8
300.46,10.5712,x74y71,2014,8
301.6,15.9056,x75y71,2014,8
298.29,16.4816,x66y72,2014,8
299.96,17.7616,x67y72,2014,8
302.75,17.1504,x68y72,2014,8
302.34,14.3344,x69y72,2014,8
300.0,8.4272,x70y72,2014,8
297.62,5.8736,x71y72,2014,8
297.82,5.72,x72y72,2014,8
300.37,6.408,x73y72,2014,8
302.03,10.3888,x74y72,2014,8
303.51,15.4512,x75y72,2014,8
289.82,20.5584,x66y73,2014,8
295.18,23.2784,x67y73,2014,8
298.89,15.2656,x68y73,2014,8
298.28,10.92,x69y73,2014,8
297.59,8.7536,x70y73,2014,8
298.14,6.9584,x71y73,2014,8
298.7,6.5776,x72y73,2014,8
300.82,6.5712,x73y73,2014,8
302.94,9.2912,x74y73,2014,8
303.44,14.9488,x75y73,2014,8
289.42,31.2464,x66y74,2014,8
290.55,32.3248,x67y74,2014,8
295.57,15.064,x68y74,2014,8
298.36,10.2352,x69y74,2014,8
300.29,8.0048,x70y74,2014,8
301.48,7.3488,x71y74,2014,8
302.53,6.7856,x72y74,2014,8
303.54,5.416,x73y74,2014,8
304.34,8.104,x74y74,2014,8
303.93,13.224,x75y74,2014,8
295.09,2.8954,x66y66,2014,9
294.84,8.6138,x67y66,2014,9
295.08,16.4378,x68y66,2014,9
298.57,6.7258,x69y66,2014,9
303.61,6.073,x70y66,2014,9
305.26,5.4042,x71y66,2014,9
306.16,5.737,x72y66,2014,9
306.72,6.9786,x73y66,2014,9
307.01,0.0,x74y66,2014,9
306.84,0.0,x75y66,2014,9
293.45,4.681,x66y67,2014,9
295.6,4.073,x67y67,2014,9
293.66,3.0586,x68y67,2014,9
299.18,3.865,x69y67,2014,9
303.26,4.9466,x70y67,2014,9
302.52,3.865,x71y67,2014,9
305.33,4.1178,x72y67,2014,9
307.08,5.0426,x73y67,2014,9
307.01,0.0,x74y67,2014,9
306.75,0.0,x75y67,2014,9
295.59,6.7802,x66y68,2014,9
293.8,3.5482,x67y68,2014,9
295.57,4.7162,x68y68,2014,9
297.5,4.8922,x69y68,2014,9
298.53,3.6602,x70y68,2014,9
300.9,2.9146,x71y68,2014,9
305.92,2.6874,x72y68,2014,9
307.02,0.0,x73y68,2014,9
306.65,2.281,x74y68,2014,9
305.22,2.6938,x75y68,2014,9
295.13,6.2362,x66y69,2014,9
294.15,6.169,x67y69,2014,9
293.86,5.417,x68y69,2014,9
293.72,5.737,x69y69,2014,9
298.64,4.1146,x70y69,2014,9
304.64,3.1642,x71y69,2014,9
305.84,2.697,x72y69,2014,9
305.42,2.8954,x73y69,2014,9
303.17,3.2186,x74y69,2014,9
302.82,4.2682,x75y69,2014,9
295.96,9.9994,x66y70,2014,9
292.88,8.6042,x67y70,2014,9
295.56,6.297,x68y70,2014,9
299.86,5.2058,x69y70,2014,9
303.65,4.233,x70y70,2014,9
304.96,4.1626,x71y70,2014,9
303.53,3.7018,x72y70,2014,9
301.45,3.6858,x73y70,2014,9
301.29,4.8058,x74y70,2014,9
301.4,7.3274,x75y70,2014,9
294.77,33.1194,x66y71,2014,9
290.41,17.5834,x67y71,2014,9
299.98,6.2746,x68y71,2014,9
303.53,3.369,x69y71,2014,9
303.91,3.7882,x70y71,2014,9
302.38,3.7242,x71y71,2014,9
298.9,4.4986,x72y71,2014,9
298.58,4.265,x73y71,2014,9
299.81,6.0122,x74y71,2014,9
300.89,9.1002,x75y71,2014,9
297.53,16.3546,x66y72,2014,9
299.1,13.2922,x67y72,2014,9
301.99,5.6506,x68y72,2014,9
301.67,3.6474,x69y72,2014,9
299.38,3.417,x70y72,2014,9
297.0,3.5738,x71y72,2014,9
297.2,3.4202,x72y72,2014,9
299.75,3.2762,x73y72,2014,9
301.4,5.5674,x74y72,2014,9
302.86,9.5002,x75y72,2014,9
288.86,13.2986,x66y73,2014,9
294.17,13.1194,x67y73,2014,9
298.03,7.7242,x68y73,2014,9
297.56,4.4858,x69y73,2014,9
296.93,3.4586,x70y73,2014,9
297.49,2.5466,x71y73,2014,9
298.04,1.9834,x72y73,2014,9
300.14,2.1754,x73y73,2014,9
302.22,4.1178,x74y73,2014,9
302.7,7.9866,x75y73,2014,9
288.31,21.6826,x66y74,2014,9
289.44,18.2522,x67y74,2014,9
294.63,8.985,x68y74,2014,9
297.6,5.4874,x69y74,2014,9
299.59,4.441,x70y74,2014,9
300.79,4.4506,x71y74,2014,9
301.84,3.897,x72y74,2014,9
302.77,2.7354,x73y74,2014,9
303.5,4.7002,x74y74,2014,9
303.03,6.905,x75y74,2014,9
292.11005,1.8863,x66y66,2014,10
291.46005,3.1663,x67y66,2014,10
291.28003,9.0767,x68y66,2014,10
294.37003,4.0175,x69y66,2014,10
299.00003,3.7423,x70y66,2014,10
300.45004,3.5567,x71y66,2014,10
301.38004,3.3231,x72y66,2014,10
301.96005,3.1087,x73y66,2014,10
302.02005,0.0,x74y66,2014,10
301.52005,0.0,x75y66,2014,10
290.13004,3.3615,x66y67,2014,10
292.00003,2.8847,x67y67,2014,10
289.75003,1.7615,x68y67,2014,10
294.90002,2.3567,x69y67,2014,10
298.62003,3.0479,x70y67,2014,10
297.74005,2.3247,x71y67,2014,10
300.57004,2.3471,x72y67,2014,10
302.33005,2.5999,x73y67,2014,10
302.10004,0.0,x74y67,2014,10
301.66003,0.0,x75y67,2014,10
292.18005,4.7279,x66y68,2014,10
290.14005,2.5135,x67y68,2014,10
291.61005,2.7215,x68y68,2014,10
293.19003,2.6159,x69y68,2014,10
293.86005,1.7775,x70y68,2014,10
296.12003,1.4927,x71y68,2014,10
301.11005,1.2655,x72y68,2014,10
302.20004,0.0,x73y68,2014,10
301.79004,0.8975,x74y68,2014,10
300.32004,1.2751,x75y68,2014,10
291.64005,3.1599,x66y69,2014,10
290.44003,3.1631,x67y69,2014,10
289.85004,2.5583,x68y69,2014,10
289.37003,2.5903,x69y69,2014,10
293.95004,1.3103,x70y69,2014,10
299.83005,0.6319,x71y69,2014,10
300.92004,0.6447,x72y69,2014,10
300.45004,1.0159,x73y69,2014,10
298.24005,0.8079,x74y69,2014,10
297.92004,1.0191,x75y69,2014,10
292.36005,2.4975,x66y70,2014,10
289.06003,2.5679,x67y70,2014,10
291.45004,2.5007,x68y70,2014,10
295.44003,1.9695,x69y70,2014,10
298.93005,0.9039,x70y70,2014,10
300.11005,1.0031,x71y70,2014,10
298.54004,1.1471,x72y70,2014,10
296.39005,0.9775,x73y70,2014,10
296.32004,1.1151,x74y70,2014,10
296.53003,1.3999,x75y70,2014,10
291.04004,3.2175,x66y71,2014,10
286.45004,2.4847,x67y71,2014,10
295.74005,2.1327,x68y71,2014,10
299.00003,1.7039,x69y71,2014,10
299.14005,1.4415,x70y71,2014,10
297.55005,1.5375,x71y71,2014,10
294.00003,1.1471,x72y71,2014,10
293.67004,1.1183,x73y71,2014,10
294.97003,1.1663,x74y71,2014,10
296.11005,2.4239,x75y71,2014,10
293.78003,4.2191,x66y72,2014,10
295.21005,3.7423,x67y72,2014,10
297.76004,1.9983,x68y72,2014,10
297.11005,1.6271,x69y72,2014,10
294.61005,1.3839,x70y72,2014,10
292.21005,1.3903,x71y72,2014,10
292.41003,1.3007,x72y72,2014,10
294.98004,0.9647,x73y72,2014,10
296.67004,1.2527,x74y72,2014,10
298.17004,2.7663,x75y72,2014,10
285.21005,2.5551,x66y73,2014,10
290.53003,3.3999,x67y73,2014,10
293.98004,2.4591,x68y73,2014,10
293.12003,1.6399,x69y73,2014,10
292.29004,1.1151,x70y73,2014,10
292.81003,1.1887,x71y73,2014,10
293.33005,1.1311,x72y73,2014,10
295.34003,0.8207,x73y73,2014,10
297.35004,0.9743,x74y73,2014,10
297.78003,2.6639,x75y73,2014,10
284.77005,2.7087,x66y74,2014,10
285.94003,3.2431,x67y74,2014,10
290.70004,2.7759,x68y74,2014,10
293.24005,1.5727,x69y74,2014,10
295.07004,1.5311,x70y74,2014,10
296.21005,1.5247,x71y74,2014,10
297.20004,1.2559,x72y74,2014,10
297.88004,1.1503,x73y74,2014,10
298.39005,1.0863,x74y74,2014,10
297.75003,2.0911,x75y74,2014,10
286.99,26.4645,x66y66,2014,11
285.88,21.8757,x67y66,2014,11
285.17,12.250099,x68y66,2014,11
287.66,9.682099,x69y66,2014,11
291.65,6.2772994,x70y66,2014,11
292.63,2.8788996,x71y66,2014,11
293.3,2.0148995,x72y66,2014,11
293.67,2.1508996,x73y66,2014,11
293.58,0.0,x74y66,2014,11
292.93,0.0,x75y66,2014,11
284.5,26.7061,x66y67,2014,11
286.15,19.6981,x67y67,2014,11
283.59,8.618099,x68y67,2014,11
288.28,5.9493,x69y67,2014,11
291.5,4.4293,x70y67,2014,11
290.18,1.5924996,x71y67,2014,11
292.61,1.1668996,x72y67,2014,11
294.01,1.5204996,x73y67,2014,11
293.78,0.0,x74y67,2014,11
293.33,0.0,x75y67,2014,11
286.42,23.166899,x66y68,2014,11
284.22,13.9157,x67y68,2014,11
285.38,9.9205,x68y68,2014,11
286.53,5.7380996,x69y68,2014,11
286.77,3.1332996,x70y68,2014,11
288.62,1.2020996,x71y68,2014,11
293.22,0.65009964,x72y68,2014,11
293.93,0.0,x73y68,2014,11
293.61,0.50929964,x74y68,2014,11
292.23,0.93169963,x75y68,2014,11
285.77,16.1045,x66y69,2014,11
284.47,11.912499,x67y69,2014,11
283.56,8.141299,x68y69,2014,11
282.65,4.6116996,x69y69,2014,11
286.8,1.7476996,x70y69,2014,11
292.33,0.4948996,x71y69,2014,11
293.07,0.39409962,x72y69,2014,11
292.32,0.6948996,x73y69,2014,11
290.16,0.5412996,x74y69,2014,11
289.89,0.63249964,x75y69,2014,11
286.41,15.1717,x66y70,2014,11
282.94,15.1061,x67y70,2014,11
284.97,6.4117,x68y70,2014,11
288.56,3.5460997,x69y70,2014,11
291.66,0.98129964,x70y70,2014,11
292.6,0.5220996,x71y70,2014,11
290.76,0.75569963,x72y70,2014,11
288.41,0.60049963,x73y70,2014,11
288.33,0.6788996,x74y70,2014,11
288.53,0.8516996,x75y70,2014,11
285.0,15.1717,x66y71,2014,11
280.11,11.123699,x67y71,2014,11
289.02,5.9220996,x68y71,2014,11
291.9,2.5236995,x69y71,2014,11
291.72,1.0532997,x70y71,2014,11
290.02,0.9252996,x71y71,2014,11
286.34,0.6628996,x72y71,2014,11
285.9,0.6596996,x73y71,2014,11
287.16,0.6468996,x74y71,2014,11
288.26,1.2772996,x75y71,2014,11
287.82,14.8645,x66y72,2014,11
288.99,9.531699,x67y72,2014,11
291.04,2.8100996,x68y72,2014,11
289.92,1.5172997,x69y72,2014,11
287.13,1.0516996,x70y72,2014,11
284.71,0.8372996,x71y72,2014,11
284.9,0.7332996,x72y72,2014,11
287.41,0.6164996,x73y72,2014,11
289.04,0.7076996,x74y72,2014,11
290.48,1.2916996,x75y72,2014,11
279.52,18.4373,x66y73,2014,11
284.72,11.1428995,x67y73,2014,11
287.55,3.7540996,x68y73,2014,11
286.09,1.5812997,x69y73,2014,11
284.93,0.8644996,x70y73,2014,11
285.37,0.8116996,x71y73,2014,11
285.83,0.6948996,x72y73,2014,11
287.67,0.5508996,x73y73,2014,11
289.52,0.5668996,x74y73,2014,11
289.8,1.3268996,x75y73,2014,11
279.3,19.2629,x66y74,2014,11
280.37,11.3269,x67y74,2014,11
284.43,3.8596997,x68y74,2014,11
286.3,1.5684996,x69y74,2014,11
287.82,1.0404996,x70y74,2014,11
288.82,0.9380996,x71y74,2014,11
289.69,0.7620996,x72y74,2014,11
290.04,0.7300996,x73y74,2014,11
290.23,0.6228996,x74y74,2014,11
289.35,1.0244997,x75y74,2014,11
283.30005,43.5436,x66y66,2014,12
282.07004,31.4876,x67y66,2014,12
281.25003,21.1116,x68y66,2014,12
283.66003,28.134,x69y66,2014,12
287.59003,17.0684,x70y66,2014,12
288.57004,7.958,x71y66,2014,12
289.33005,3.886,x72y66,2014,12
289.78003,4.718,x73y66,2014,12
289.88004,0.0,x74y66,2014,12
289.47003,0.0,x75y66,2014,12
280.77005,39.6668,x66y67,2014,12
282.27005,39.8524,x67y67,2014,12
279.60004,42.2972,x68y67,2014,12
284.23004,25.2524,x69y67,2014,12
287.40002,11.0268,x70y67,2014,12
286.11005,7.1836,x71y67,2014,12
288.64005,4.318,x72y67,2014,12
290.14005,3.8492,x73y67,2014,12
289.97003,0.0,x74y67,2014,12
289.60004,0.0,x75y67,2014,12
282.56003,37.9052,x66y68,2014,12
280.29004,34.086,x67y68,2014,12
281.38004,32.4508,x68y68,2014,12
282.46005,18.9244,x69y68,2014,12
282.64005,13.0508,x70y68,2014,12
284.54004,6.886,x71y68,2014,12
289.22003,4.502,x72y68,2014,12
290.01004,0.0,x73y68,2014,12
289.66003,1.7116,x74y68,2014,12
288.24005,1.3164,x75y68,2014,12
281.80005,34.1564,x66y69,2014,12
280.50003,27.2332,x67y69,2014,12
279.54004,29.0172,x68y69,2014,12
278.56003,24.2316,x69y69,2014,12
282.64005,6.8988,x70y69,2014,12
288.21005,4.1676,x71y69,2014,12
289.01004,1.8188,x72y69,2014,12
288.30005,1.0748,x73y69,2014,12
286.11005,1.4684,x74y69,2014,12
285.80005,1.7068,x75y69,2014,12
282.30005,40.286,x66y70,2014,12
278.75003,34.7932,x67y70,2014,12
280.79004,33.3228,x68y70,2014,12
284.39005,12.1532,x69y70,2014,12
287.48004,5.4668,x70y70,2014,12
288.44003,1.6284,x71y70,2014,12
286.63004,1.3596,x72y70,2014,12
284.29004,1.07,x73y70,2014,12
284.17004,1.5916,x74y70,2014,12
284.35004,2.2572,x75y70,2014,12
280.71005,37.846,x66y71,2014,12
275.62003,34.454,x67y71,2014,12
284.65002,23.7436,x68y71,2014,12
287.63004,8.6876,x69y71,2014,12
287.52005,3.022,x70y71,2014,12
285.84003,1.2364,x71y71,2014,12
282.17004,1.3276,x72y71,2014,12
281.71005,1.4796,x73y71,2014,12
